mkt_ccode,dep_airport,cancel_code,arr_airport,day_week_name,month__name,route,mkt_fl_no,date,dep_delay_time_actual,arr_delay_time_actual,mins_late_delay_code_e_carrier,mins_late_delay_code_f_weather,mins_late_delay_code_g_nas,mins_late_delay_code_h_security,mins_late_delay_code_i_late_arr_flight,delay
DL,DTW,0,MSP,Mon,Apr,DTW-MSP,2925,4/11/22,0,-12,0,0,0,0,0,0
DL,ATL,0,SYR,Tue,Apr,ATL-SYR,1618,4/19/22,0,10,0,0,0,0,0,1
DL,SJC,0,LAX,Sat,Jun,SJC-LAX,3607,6/25/22,-6,-19,0,0,0,0,0,0
DL,DTW,0,LGA,Tue,May,DTW-LGA,888,5/17/22,-3,-3,0,0,0,0,0,0
DL,LAS,0,LAX,Thu,May,LAS-LAX,2639,5/5/22,-2,-9,0,0,0,0,0,0
DL,RDU,0,LGA,Wed,May,RDU-LGA,1512,5/18/22,-6,10,0,0,0,0,0,1
DL,BOS,0,CLE,Tue,Jan,BOS-CLE,4794,1/18/22,-5,-13,0,0,0,0,0,0
DL,DTW,0,OMA,Thu,Jan,DTW-OMA,3842,1/6/22,129,120,120,0,0,0,0,1
DL,MQT,0,DTW,Fri,Mar,MQT-DTW,4111,3/4/22,-4,-16,0,0,0,0,0,0
DL,MSP,0,JFK,Mon,May,MSP-JFK,4980,5/9/22,-2,6,0,0,0,0,0,1
DL,BNA,0,DTW,Tue,Jul,BNA-DTW,2631,7/26/22,-10,-5,0,0,0,0,0,0
DL,LGA,0,PWM,Sun,Jan,LGA-PWM,4824,1/9/22,-5,-19,0,0,0,0,0,0
DL,LGA,0,MCO,Wed,Feb,LGA-MCO,1396,2/16/22,26,17,17,0,0,0,0,1
DL,ORF,0,ATL,Mon,Apr,ORF-ATL,2294,4/18/22,-5,-15,0,0,0,0,0,0
DL,RSW,0,ATL,Thu,Jun,RSW-ATL,1490,6/23/22,10,7,0,0,0,0,0,1
DL,MSP,0,DCA,Thu,Jan,MSP-DCA,1343,1/6/22,60,44,0,0,0,0,44,1
DL,LGA,0,ATL,Thu,Sep,LGA-ATL,478,9/15/22,7,23,7,0,16,0,0,1
DL,SFO,0,BOS,Tue,Sep,SFO-BOS,322,9/27/22,2,-27,0,0,0,0,0,0
DL,IND,0,MSP,Wed,Jun,IND-MSP,2374,6/15/22,-3,-27,0,0,0,0,0,0
DL,CAE,0,ATL,Sun,Aug,CAE-ATL,2920,8/14/22,-5,-10,0,0,0,0,0,0
DL,MDT,0,ATL,Thu,Sep,MDT-ATL,854,9/22/22,-3,-12,0,0,0,0,0,0
DL,MCO,0,SEA,Thu,Jul,MCO-SEA,312,7/7/22,-8,-1,0,0,0,0,0,0
DL,SLC,0,ABQ,Mon,Jul,SLC-ABQ,3673,7/11/22,144,132,132,0,0,0,0,1
DL,SLC,0,BOI,Wed,Apr,SLC-BOI,3856,4/27/22,-4,-9,0,0,0,0,0,0
DL,SJC,0,LAX,Tue,Aug,SJC-LAX,3735,8/23/22,-6,-12,0,0,0,0,0,0
DL,JFK,0,DCA,Mon,Jan,JFK-DCA,5665,1/24/22,12,16,6,0,4,0,6,1
DL,SRQ,0,ATL,Thu,Mar,SRQ-ATL,2141,3/17/22,0,-18,0,0,0,0,0,0
DL,ATL,0,GPT,Mon,Mar,ATL-GPT,2644,3/21/22,-4,-14,0,0,0,0,0,0
DL,ATL,0,GNV,Thu,Aug,ATL-GNV,1434,8/11/22,0,-3,0,0,0,0,0,0
DL,MSP,0,BZN,Tue,Jul,MSP-BZN,2705,7/12/22,-1,-22,0,0,0,0,0,0
DL,ATL,0,ICT,Thu,Feb,ATL-ICT,2728,2/3/22,-5,-18,0,0,0,0,0,0
DL,PHX,0,MSP,Fri,Sep,PHX-MSP,1412,9/23/22,27,10,0,0,0,0,0,1
DL,SLC,0,SAT,Fri,Sep,SLC-SAT,1107,9/30/22,-6,-14,0,0,0,0,0,0
DL,ATL,0,AVL,Sat,Mar,ATL-AVL,2111,3/19/22,2,-8,0,0,0,0,0,0
DL,ATL,0,MEM,Wed,May,ATL-MEM,958,5/18/22,-8,-13,0,0,0,0,0,0
DL,LAS,0,DTW,Thu,Mar,LAS-DTW,1043,3/24/22,-2,19,0,0,19,0,0,1
DL,DTW,0,SYR,Mon,Jan,DTW-SYR,5471,1/31/22,-4,-16,0,0,0,0,0,0
DL,PHL,0,ATL,Sat,Jun,PHL-ATL,483,6/25/22,-8,-27,0,0,0,0,0,0
DL,IAD,0,DTW,Thu,Mar,IAD-DTW,3658,3/10/22,13,-2,0,0,0,0,0,0
DL,LAX,0,HNL,Fri,Jan,LAX-HNL,480,1/28/22,-4,-33,0,0,0,0,0,0
DL,MFR,0,SLC,Tue,Mar,MFR-SLC,3507,3/1/22,8,-2,0,0,0,0,0,0
DL,ATL,0,LAS,Tue,Aug,ATL-LAS,419,8/2/22,13,3,0,0,0,0,0,1
DL,BWI,0,JFK,Tue,Mar,BWI-JFK,5293,3/22/22,-1,-26,0,0,0,0,0,0
DL,LGA,0,DCA,Sat,Sep,LGA-DCA,5792,9/24/22,-6,-22,0,0,0,0,0,0
DL,SEA,0,LAX,Tue,Jun,SEA-LAX,304,6/14/22,-6,-23,0,0,0,0,0,0
DL,SFO,0,LAX,Mon,Jan,SFO-LAX,3643,1/31/22,-2,-10,0,0,0,0,0,0
DL,GSP,0,ATL,Fri,Sep,GSP-ATL,1458,9/23/22,42,32,32,0,0,0,0,1
DL,ATL,0,EYW,Sun,Sep,ATL-EYW,2476,9/4/22,-4,-1,0,0,0,0,0,0
DL,SEA,0,SJC,Fri,Jul,SEA-SJC,3707,7/29/22,-1,-1,0,0,0,0,0,0
DL,MKE,0,MSP,Sun,May,MKE-MSP,4482,5/15/22,-5,6,0,0,0,0,0,1
DL,BOS,0,MCO,Sat,Apr,BOS-MCO,1400,4/23/22,-2,-14,0,0,0,0,0,0
DL,BNA,0,LGA,Thu,May,BNA-LGA,5657,5/5/22,0,-5,0,0,0,0,0,0
DL,ATL,0,CHS,Wed,Sep,ATL-CHS,2330,9/14/22,1,0,0,0,0,0,0,0
DL,MSP,0,ATL,Tue,Feb,MSP-ATL,401,2/1/22,0,-17,0,0,0,0,0,0
DL,PHX,0,SEA,Sat,Sep,PHX-SEA,2076,9/17/22,14,-11,0,0,0,0,0,0
DL,PBI,0,LGA,Fri,Jan,PBI-LGA,2198,1/14/22,-1,15,0,0,15,0,0,1
DL,RIC,0,MSP,Tue,Jan,RIC-MSP,4090,1/4/22,105,88,88,0,0,0,0,1
DL,BNA,0,SLC,Mon,Aug,BNA-SLC,792,8/15/22,-4,-25,0,0,0,0,0,0
DL,FLL,0,ATL,Mon,Jan,FLL-ATL,1249,1/3/22,66,62,0,0,0,0,62,1
DL,LAS,0,DTW,Tue,Mar,LAS-DTW,1043,3/22/22,47,56,8,0,9,0,39,1
DL,LAX,0,SLC,Wed,May,LAX-SLC,4008,5/18/22,13,16,0,16,0,0,0,1
DL,EWR,0,ATL,Sat,Jul,EWR-ATL,2611,7/9/22,-9,-32,0,0,0,0,0,0
DL,MSP,0,FLL,Sat,Jun,MSP-FLL,2162,6/11/22,4,12,0,0,0,0,0,1
DL,ATL,0,BHM,Sun,May,ATL-BHM,1263,5/1/22,33,26,26,0,0,0,0,1
DL,ATL,0,IAH,Mon,May,ATL-IAH,2695,5/2/22,-2,-8,0,0,0,0,0,0
DL,SLC,0,SUN,Wed,Aug,SLC-SUN,4029,8/3/22,-5,-12,0,0,0,0,0,0
DL,SLC,0,BUR,Sat,Jul,SLC-BUR,3761,7/16/22,-1,-18,0,0,0,0,0,0
DL,SYR,0,JFK,Wed,Jun,SYR-JFK,4981,6/8/22,-5,-9,0,0,0,0,0,0
DL,LAX,0,PDX,Fri,Jul,LAX-PDX,2947,7/8/22,0,-18,0,0,0,0,0,0
DL,CIU,0,MSP,Sun,Jun,CIU-MSP,4302,6/19/22,46,29,29,0,0,0,0,1
DL,TUL,0,SLC,Thu,Sep,TUL-SLC,3979,9/1/22,-7,-13,0,0,0,0,0,0
DL,JFK,0,DTW,Sun,May,JFK-DTW,4858,5/22/22,-3,-18,0,0,0,0,0,0
DL,JFK,0,CLT,Wed,May,JFK-CLT,5470,5/18/22,0,-4,0,0,0,0,0,0
DL,PHX,0,DTW,Wed,Jul,PHX-DTW,746,7/20/22,2,1,0,0,0,0,0,1
DL,LAX,0,MCO,Thu,Feb,LAX-MCO,849,2/10/22,3,26,0,0,26,0,0,1
DL,MSP,0,MCI,Tue,Jul,MSP-MCI,3671,7/5/22,40,39,0,39,0,0,0,1
DL,SHV,0,ATL,Wed,Jul,SHV-ATL,5280,7/27/22,-4,-12,0,0,0,0,0,0
DL,IAD,0,MSP,Thu,Sep,IAD-MSP,3626,9/1/22,27,0,0,0,0,0,0,0
DL,ALB,0,LGA,Sun,Jul,ALB-LGA,4775,7/10/22,-1,-9,0,0,0,0,0,0
DL,LGA,0,MYR,Wed,Sep,LGA-MYR,4816,9/14/22,-5,-31,0,0,0,0,0,0
DL,SLC,0,SFO,Mon,Mar,SLC-SFO,1317,3/28/22,0,-17,0,0,0,0,0,0
DL,RAP,0,MSP,Sun,Aug,RAP-MSP,3667,8/28/22,-7,-13,0,0,0,0,0,0
DL,LGA,0,ORF,Wed,Mar,LGA-ORF,5295,3/2/22,-7,-20,0,0,0,0,0,0
DL,ATL,0,PVD,Mon,Aug,ATL-PVD,2329,8/22/22,-1,-12,0,0,0,0,0,0
DL,ATL,0,GRR,Fri,Apr,ATL-GRR,948,4/22/22,2,-4,0,0,0,0,0,0
DL,ATL,0,SEA,Fri,Jul,ATL-SEA,751,7/22/22,0,-10,0,0,0,0,0,0
DL,ATL,0,MSP,Sat,Feb,ATL-MSP,466,2/19/22,-2,-17,0,0,0,0,0,0
DL,CLE,0,LGA,Wed,Jan,CLE-LGA,4909,1/26/22,-8,-19,0,0,0,0,0,0
DL,BOS,0,CVG,Mon,Mar,BOS-CVG,1159,3/7/22,-4,-9,0,0,0,0,0,0
DL,ATL,0,RIC,Fri,Mar,ATL-RIC,2257,3/18/22,-3,-9,0,0,0,0,0,0
DL,IAH,0,LGA,Thu,Feb,IAH-LGA,1295,2/17/22,-5,23,0,0,23,0,0,1
DL,LEX,0,ATL,Thu,Jan,LEX-ATL,4670,1/13/22,-5,-21,0,0,0,0,0,0
DL,DTW,0,DFW,Fri,Jul,DTW-DFW,1341,7/22/22,-1,-11,0,0,0,0,0,0
DL,ATL,0,CLT,Sat,Sep,ATL-CLT,1658,9/10/22,-5,-31,0,0,0,0,0,0
DL,BHM,0,ATL,Fri,Aug,BHM-ATL,1362,8/5/22,10,-1,0,0,0,0,0,0
DL,ATL,0,BDL,Wed,Mar,ATL-BDL,2793,3/30/22,5,1,0,0,0,0,0,1
DL,MIA,0,ATL,Wed,Aug,MIA-ATL,2938,8/10/22,-5,-7,0,0,0,0,0,0
DL,HHH,0,ATL,Sun,Aug,HHH-ATL,5599,8/21/22,-9,-12,0,0,0,0,0,0
DL,ORD,0,LGA,Thu,Aug,ORD-LGA,2613,8/25/22,-7,6,0,0,0,0,0,1
DL,JAX,0,ATL,Sat,Jan,JAX-ATL,2539,1/15/22,-5,5,0,0,0,0,0,1
DL,ATL,0,VLD,Thu,Aug,ATL-VLD,5149,8/18/22,1,-3,0,0,0,0,0,0
DL,ORF,0,ATL,Thu,Sep,ORF-ATL,2685,9/15/22,6,-10,0,0,0,0,0,0
DL,MSO,0,SLC,Sat,Sep,MSO-SLC,3866,9/24/22,1034,1026,1026,0,0,0,0,1
DL,ATL,0,STT,Fri,Feb,ATL-STT,1424,2/25/22,-2,-8,0,0,0,0,0,0
DL,HIB,0,MSP,Mon,Apr,HIB-MSP,4327,4/18/22,-4,3,0,0,0,0,0,1
DL,CVG,0,LAS,Tue,Jun,CVG-LAS,1497,6/21/22,0,1,0,0,0,0,0,1
DL,MCI,0,BOS,Wed,Feb,MCI-BOS,5749,2/9/22,-13,-18,0,0,0,0,0,0
DL,PIT,0,ATL,Mon,Jun,PIT-ATL,2770,6/27/22,-7,-4,0,0,0,0,0,0
DL,LIT,0,ATL,Fri,Sep,LIT-ATL,2601,9/9/22,-1,-15,0,0,0,0,0,0
DL,ATL,0,GNV,Thu,Jan,ATL-GNV,4880,1/27/22,-8,-29,0,0,0,0,0,0
DL,GPT,0,ATL,Mon,Sep,GPT-ATL,2669,9/5/22,-4,-7,0,0,0,0,0,0
DL,DTW,0,PDX,Wed,Jul,DTW-PDX,1173,7/20/22,-3,8,0,0,0,0,0,1
DL,STL,0,MSP,Sun,May,STL-MSP,3664,5/15/22,0,-2,0,0,0,0,0,0
DL,GPT,0,ATL,Wed,Feb,GPT-ATL,5137,2/9/22,10,2,0,0,0,0,0,1
DL,ATL,0,LAX,Thu,Jan,ATL-LAX,412,1/13/22,-5,-28,0,0,0,0,0,0
DL,BOS,0,EWR,Fri,Jul,BOS-EWR,5794,7/15/22,-5,-5,0,0,0,0,0,0
DL,PDX,0,SEA,Mon,Aug,PDX-SEA,3649,8/15/22,-1,-21,0,0,0,0,0,0
DL,MSP,0,FAR,Tue,Jul,MSP-FAR,3972,7/26/22,-3,-1,0,0,0,0,0,0
DL,DTW,0,DFW,Wed,Aug,DTW-DFW,2268,8/10/22,0,221,0,0,0,0,0,1
DL,MGM,0,ATL,Fri,May,MGM-ATL,5278,5/6/22,6,-1,0,0,0,0,0,0
DL,PHL,0,SLC,Sun,Jan,PHL-SLC,866,1/2/22,9,-1,0,0,0,0,0,0
DL,ATL,0,JAX,Wed,May,ATL-JAX,1717,5/25/22,-1,-13,0,0,0,0,0,0
DL,CMH,0,BOS,Mon,Apr,CMH-BOS,5649,4/11/22,-4,-14,0,0,0,0,0,0
DL,SEA,0,SAN,Mon,Sep,SEA-SAN,1481,9/19/22,-1,2,0,0,0,0,0,1
DL,BOS,0,IND,Thu,Apr,BOS-IND,5789,4/7/22,-8,-23,0,0,0,0,0,0
DL,BNA,0,DTW,Tue,Aug,BNA-DTW,2631,8/9/22,-9,-19,0,0,0,0,0,0
DL,AUS,0,ATL,Sun,May,AUS-ATL,2811,5/22/22,-2,-1,0,0,0,0,0,0
DL,CMH,0,MSP,Fri,Jun,CMH-MSP,4014,6/17/22,0,2,0,0,0,0,0,1
DL,ABQ,0,ATL,Sat,Apr,ABQ-ATL,1026,4/30/22,-1,-6,0,0,0,0,0,0
DL,GEG,0,MSP,Thu,Sep,GEG-MSP,1022,9/8/22,0,-25,0,0,0,0,0,0
DL,LGA,0,PIT,Mon,Jan,LGA-PIT,5703,1/24/22,-8,-11,0,0,0,0,0,0
DL,AUS,0,MSP,Fri,Jan,AUS-MSP,1322,1/21/22,-9,-15,0,0,0,0,0,0
DL,ATL,0,AUS,Sat,Sep,ATL-AUS,2725,9/17/22,21,18,18,0,0,0,0,1
DL,ATL,0,MLU,Sun,Jul,ATL-MLU,4941,7/10/22,63,53,21,0,0,0,32,1
DL,DHN,0,ATL,Wed,Jun,DHN-ATL,5392,6/29/22,-10,-6,0,0,0,0,0,0
DL,ATL,0,SFO,Sat,Sep,ATL-SFO,824,9/24/22,6,0,0,0,0,0,0,0
DL,MSP,0,PDX,Thu,Aug,MSP-PDX,402,8/25/22,104,81,81,0,0,0,0,1
DL,SFO,0,MSP,Thu,May,SFO-MSP,885,5/12/22,-3,-10,0,0,0,0,0,0
DL,DTW,0,SYR,Fri,May,DTW-SYR,4451,5/6/22,-3,-8,0,0,0,0,0,0
DL,IND,0,MSP,Mon,Aug,IND-MSP,3531,8/8/22,-6,-9,0,0,0,0,0,0
DL,DCA,0,BOS,Mon,Jul,DCA-BOS,5750,7/4/22,14,12,0,0,0,0,0,1
DL,BOS,0,LGA,Wed,Jan,BOS-LGA,1568,1/19/22,-7,-12,0,0,0,0,0,0
DL,SJC,0,ATL,Sun,May,SJC-ATL,2510,5/1/22,-6,-39,0,0,0,0,0,0
DL,ORH,0,LGA,Fri,Sep,ORH-LGA,5207,9/9/22,0,0,0,0,0,0,0,0
DL,TUL,0,ATL,Fri,Jun,TUL-ATL,1539,6/24/22,17,8,0,0,0,0,0,1
DL,DTW,0,PIT,Sun,Apr,DTW-PIT,4015,4/10/22,-3,-3,0,0,0,0,0,0
DL,BOS,0,ATL,Fri,Sep,BOS-ATL,1644,9/16/22,16,-1,0,0,0,0,0,0
DL,KOA,0,LAX,Mon,Jun,KOA-LAX,370,6/27/22,5,-2,0,0,0,0,0,0
DL,MIA,0,RDU,Sun,Sep,MIA-RDU,1233,9/11/22,-4,-6,0,0,0,0,0,0
DL,SAT,0,ATL,Tue,Mar,SAT-ATL,1686,3/22/22,-1,7,0,0,0,0,0,1
DL,IAD,0,JFK,Wed,Jan,IAD-JFK,5483,1/5/22,0,21,0,0,21,0,0,1
DL,RIC,0,ATL,Sun,May,RIC-ATL,1628,5/15/22,0,-6,0,0,0,0,0,0
DL,DTW,0,CWA,Sun,Feb,DTW-CWA,5409,2/27/22,-2,-11,0,0,0,0,0,0
DL,FLL,0,ATL,Sat,Jul,FLL-ATL,2062,7/9/22,47,61,0,0,14,0,47,1
DL,MKE,0,ATL,Sat,Jan,MKE-ATL,2723,1/1/22,0,13,0,0,0,0,0,1
DL,MSY,0,BOS,Sat,Apr,MSY-BOS,788,4/23/22,-4,-4,0,0,0,0,0,0
DL,ATL,0,ABQ,Mon,Jan,ATL-ABQ,955,1/31/22,25,-10,0,0,0,0,0,0
DL,DTW,0,GRB,Fri,Aug,DTW-GRB,4158,8/12/22,-2,-4,0,0,0,0,0,0
DL,SLC,0,MCO,Sat,Jan,SLC-MCO,1016,1/8/22,-2,14,0,0,0,0,0,1
DL,DTW,0,MBS,Thu,Jul,DTW-MBS,5029,7/7/22,-6,-22,0,0,0,0,0,0
DL,BUF,0,ATL,Fri,Apr,BUF-ATL,1507,4/1/22,77,74,0,0,0,0,74,1
DL,LGA,0,TPA,Mon,Jan,LGA-TPA,2930,1/31/22,1,-28,0,0,0,0,0,0
DL,ATL,0,SAV,Fri,Apr,ATL-SAV,2443,4/8/22,52,45,45,0,0,0,0,1
DL,JFK,0,LAX,Tue,May,JFK-LAX,543,5/17/22,-3,4,0,0,0,0,0,1
DL,BHM,0,ATL,Sat,Sep,BHM-ATL,2900,9/24/22,7,-10,0,0,0,0,0,0
DL,DTW,0,LEX,Sat,Feb,DTW-LEX,5347,2/19/22,-3,-29,0,0,0,0,0,0
DL,IDA,0,SLC,Fri,Jul,IDA-SLC,3752,7/22/22,17,1,0,0,0,0,0,1
DL,CDC,0,SLC,Wed,Mar,CDC-SLC,4288,3/9/22,-9,-12,0,0,0,0,0,0
DL,DTW,0,STL,Sun,May,DTW-STL,3675,5/29/22,-3,-8,0,0,0,0,0,0
DL,MKE,0,ATL,Thu,May,MKE-ATL,2399,5/12/22,0,-7,0,0,0,0,0,0
DL,DTW,0,LAX,Mon,Feb,DTW-LAX,2174,2/7/22,11,-29,0,0,0,0,0,0
DL,JFK,0,IAD,Mon,Apr,JFK-IAD,5810,4/11/22,-5,-11,0,0,0,0,0,0
DL,ATL,0,CHS,Tue,Feb,ATL-CHS,2075,2/15/22,-1,-8,0,0,0,0,0,0
DL,ATL,0,OMA,Sat,Feb,ATL-OMA,2361,2/12/22,-3,-14,0,0,0,0,0,0
DL,ATL,0,BHM,Tue,Feb,ATL-BHM,1356,2/8/22,-6,-13,0,0,0,0,0,0
DL,BWI,0,JFK,Sat,Sep,BWI-JFK,5449,9/10/22,-4,-7,0,0,0,0,0,0
DL,RSW,0,ATL,Tue,Jan,RSW-ATL,2259,1/18/22,0,-9,0,0,0,0,0,0
DL,TUL,0,SLC,Sun,Apr,TUL-SLC,3554,4/17/22,-5,-7,0,0,0,0,0,0
DL,AUS,0,ATL,Wed,Mar,AUS-ATL,1252,3/23/22,164,157,157,0,0,0,0,1
DL,MDT,0,ATL,Fri,Aug,MDT-ATL,1591,8/12/22,-6,-11,0,0,0,0,0,0
DL,GSP,0,ATL,Sun,Aug,GSP-ATL,2248,8/21/22,-1,-3,0,0,0,0,0,0
DL,ATL,0,PBI,Tue,Jan,ATL-PBI,2158,1/4/22,0,-11,0,0,0,0,0,0
DL,CDC,0,SLC,Mon,Apr,CDC-SLC,4288,4/25/22,-4,-7,0,0,0,0,0,0
DL,MSP,0,SFO,Fri,Jun,MSP-SFO,2267,6/3/22,-6,-23,0,0,0,0,0,0
DL,MGM,0,ATL,Thu,Aug,MGM-ATL,5223,8/18/22,62,46,21,0,0,0,25,1
DL,FLL,0,RDU,Fri,May,FLL-RDU,1583,5/13/22,-6,-11,0,0,0,0,0,0
DL,MSP,0,IND,Mon,Sep,MSP-IND,2667,9/12/22,19,12,0,0,0,0,0,1
DL,LAX,0,SFO,Tue,Aug,LAX-SFO,1203,8/23/22,-8,-22,0,0,0,0,0,0
DL,OMA,0,LGA,Tue,Jun,OMA-LGA,5863,6/14/22,-1,4,0,0,0,0,0,1
DL,LGA,0,IAH,Fri,Jun,LGA-IAH,903,6/17/22,18,-34,0,0,0,0,0,0
DL,FCA,0,SLC,Mon,Jun,FCA-SLC,2581,6/20/22,2,2,0,0,0,0,0,1
DL,IAH,0,LGA,Thu,Sep,IAH-LGA,1227,9/15/22,-2,-10,0,0,0,0,0,0
DL,MSN,0,ATL,Sat,Aug,MSN-ATL,2421,8/20/22,-5,-6,0,0,0,0,0,0
DL,SEA,0,MFR,Sat,Sep,SEA-MFR,3917,9/10/22,-10,-28,0,0,0,0,0,0
DL,CLE,0,LGA,Thu,Jan,CLE-LGA,4909,1/13/22,-7,-15,0,0,0,0,0,0
DL,MCO,0,LAX,Mon,May,MCO-LAX,1498,5/23/22,6,-7,0,0,0,0,0,0
DL,MSN,0,LGA,Wed,Sep,MSN-LGA,5345,9/28/22,-12,-19,0,0,0,0,0,0
DL,JFK,0,SFO,Sun,Jan,JFK-SFO,311,1/23/22,0,-32,0,0,0,0,0,0
DL,LAS,0,DTW,Fri,May,LAS-DTW,950,5/13/22,0,-2,0,0,0,0,0,0
DL,ATL,0,OKC,Sat,Jan,ATL-OKC,2408,1/1/22,-3,-7,0,0,0,0,0,0
DL,JAC,0,LAX,Sat,Feb,JAC-LAX,4041,2/19/22,-2,-16,0,0,0,0,0,0
DL,ATL,0,GSP,Thu,Jan,ATL-GSP,2883,1/13/22,-3,-4,0,0,0,0,0,0
DL,PNS,0,ATL,Thu,Apr,PNS-ATL,1668,4/14/22,-3,-13,0,0,0,0,0,0
DL,LGA,0,JAX,Fri,Aug,LGA-JAX,5705,8/12/22,-4,-14,0,0,0,0,0,0
DL,ATL,0,AUS,Mon,Aug,ATL-AUS,2078,8/15/22,-1,-9,0,0,0,0,0,0
DL,ATL,0,AVL,Wed,Apr,ATL-AVL,2618,4/27/22,13,3,0,0,0,0,0,1
DL,DTW,0,AZO,Wed,Sep,DTW-AZO,4777,9/28/22,-2,-2,0,0,0,0,0,0
DL,BOS,0,MSP,Mon,Jul,BOS-MSP,781,7/18/22,-5,-19,0,0,0,0,0,0
DL,TPA,0,ATL,Sat,Apr,TPA-ATL,2086,4/9/22,-2,-6,0,0,0,0,0,0
DL,ATL,0,TPA,Sun,Jul,ATL-TPA,2211,7/10/22,-6,-21,0,0,0,0,0,0
DL,ATL,0,CHS,Tue,May,ATL-CHS,2902,5/24/22,-3,-16,0,0,0,0,0,0
DL,SEA,0,ANC,Sun,Jun,SEA-ANC,2108,6/12/22,0,4,0,0,0,0,0,1
DL,JFK,0,SEA,Thu,Feb,JFK-SEA,452,2/3/22,2,15,0,0,15,0,0,1
DL,ATL,0,ATW,Tue,Mar,ATL-ATW,1294,3/15/22,-6,-21,0,0,0,0,0,0
DL,DTW,0,GRR,Fri,Sep,DTW-GRR,1237,9/23/22,36,17,17,0,0,0,0,1
DL,ECP,0,ATL,Thu,Jul,ECP-ATL,2112,7/28/22,-6,-25,0,0,0,0,0,0
DL,SLC,0,SFO,Wed,May,SLC-SFO,1311,5/25/22,0,-5,0,0,0,0,0,0
DL,PSP,0,SLC,Fri,Sep,PSP-SLC,4018,9/2/22,12,13,0,0,0,0,0,1
DL,ATL,0,EYW,Sun,Mar,ATL-EYW,5119,3/13/22,0,4,0,0,0,0,0,1
DL,MSO,0,SLC,Tue,Mar,MSO-SLC,1494,3/22/22,7,-15,0,0,0,0,0,0
DL,DAL,0,ATL,Mon,Jan,DAL-ATL,2229,1/10/22,-1,-11,0,0,0,0,0,0
DL,ATL,0,MGM,Sun,Sep,ATL-MGM,5459,9/18/22,-5,-14,0,0,0,0,0,0
DL,ATL,0,ONT,Fri,Aug,ATL-ONT,1144,8/26/22,16,12,0,0,0,0,0,1
DL,DTW,0,MKE,Mon,Mar,DTW-MKE,1215,3/28/22,38,36,36,0,0,0,0,1
DL,ATL,0,MSP,Sun,Mar,ATL-MSP,463,3/27/22,-1,8,0,0,0,0,0,1
DL,GEG,0,MSP,Sat,Apr,GEG-MSP,1022,4/2/22,13,-8,0,0,0,0,0,0
DL,DTW,0,MSN,Thu,Apr,DTW-MSN,4064,4/14/22,53,50,50,0,0,0,0,1
DL,MSP,0,DTW,Sun,Aug,MSP-DTW,922,8/7/22,0,-2,0,0,0,0,0,0
DL,LAS,0,ATL,Fri,Jan,LAS-ATL,660,1/14/22,-7,-29,0,0,0,0,0,0
DL,GSO,0,ATL,Fri,May,GSO-ATL,546,5/20/22,-7,-18,0,0,0,0,0,0
DL,LAX,0,ATL,Tue,Sep,LAX-ATL,899,9/27/22,-4,-15,0,0,0,0,0,0
DL,OKC,0,ATL,Tue,Aug,OKC-ATL,2402,8/2/22,-9,-22,0,0,0,0,0,0
DL,LGA,0,GSP,Thu,Jun,LGA-GSP,5485,6/2/22,-3,-23,0,0,0,0,0,0
DL,LGA,0,PIT,Tue,Jul,LGA-PIT,5404,7/19/22,13,-24,0,0,0,0,0,0
DL,GRB,0,MSP,Tue,Apr,GRB-MSP,4165,4/12/22,6,14,0,0,0,0,0,1
DL,ATL,0,TPA,Sun,Jan,ATL-TPA,2150,1/2/22,78,74,74,0,0,0,0,1
DL,PNS,0,ATL,Fri,Jul,PNS-ATL,884,7/8/22,13,24,0,0,13,0,11,1
DL,DEN,0,LGA,Mon,May,DEN-LGA,1655,5/9/22,1,-25,0,0,0,0,0,0
DL,DTW,0,PHL,Wed,May,DTW-PHL,2931,5/25/22,-3,-12,0,0,0,0,0,0
DL,MSP,0,MSY,Wed,Aug,MSP-MSY,1722,8/24/22,-2,8,0,0,0,0,0,1
DL,ATL,0,PHX,Thu,Sep,ATL-PHX,1065,9/8/22,1,-15,0,0,0,0,0,0
DL,ORD,0,BOS,Sun,Jun,ORD-BOS,5708,6/5/22,-7,-20,0,0,0,0,0,0
DL,SMF,0,MSP,Fri,Jul,SMF-MSP,1132,7/1/22,33,20,20,0,0,0,0,1
DL,CAE,0,ATL,Wed,May,CAE-ATL,1152,5/25/22,-4,-4,0,0,0,0,0,0
DL,ATL,0,MYR,Tue,Jan,ATL-MYR,2514,1/4/22,4,-5,0,0,0,0,0,0
DL,BZN,0,SLC,Tue,Aug,BZN-SLC,3785,8/23/22,-4,-19,0,0,0,0,0,0
DL,ATL,0,JFK,Tue,Aug,ATL-JFK,860,8/30/22,-1,-9,0,0,0,0,0,0
DL,SRQ,0,ATL,Tue,Apr,SRQ-ATL,2370,4/12/22,29,13,0,0,0,0,0,1
DL,ATL,0,IAH,Wed,Aug,ATL-IAH,1687,8/31/22,1,-4,0,0,0,0,0,0
DL,BZN,0,MSP,Mon,May,BZN-MSP,2344,5/16/22,-4,-14,0,0,0,0,0,0
DL,SLC,0,SFO,Tue,Jul,SLC-SFO,1317,7/26/22,-4,-19,0,0,0,0,0,0
DL,FLL,0,DTW,Tue,Apr,FLL-DTW,2050,4/5/22,0,-9,0,0,0,0,0,0
